"mean_bias_SW_shadow","mean_bias_SL_shadow","mean_bias_SW","mean_bias_SL","RMSE_SW_shadow","RMSE_SL_shadow","RMSE_SW","RMSE_SL","mean_overlap_SW","sd_overlap_SW","mean_overlap_SL","sd_overlap_SL","max_exp_SW","max_exp_SL","replication"
-0.00230810433701529,0.00228025325114578,-0.00228981457024145,0.00279448646699881,0.209617493534487,0.217909070857007,0.209621247880817,0.210855374052638,0.121605705705704,0.113750804003038,0.125228978978979,0.109924059407053,0.252,0.258,67
-0.00139580423462861,0.0093109462269545,-0.00140409916863148,0.0109364034844758,0.216871358363002,0.207724191630642,0.21685005300942,0.203495759087474,0.118775375375374,0.111834083222131,0.125177877877879,0.112751260141424,0.222,0.255,68
0.00796345086959917,0.00758536610968732,0.00796300604690457,0.00718876418231141,0.20539013636197,0.214069412654419,0.205399338429075,0.208170106765121,0.123239739739739,0.11661621294738,0.123143193193193,0.110792730110505,0.219,0.262,69
0.00499714331709898,0.0194910326185982,0.00497728908314971,0.0199693269410078,0.207492284606299,0.218603177953669,0.207490492026288,0.211556282454482,0.120253803803803,0.116057167390636,0.124769069069071,0.113350069073233,0.245,0.274,70
-0.0151288667658946,-1.09603256037863e-05,-0.0151306053916232,-0.00134673432283168,0.213098913240316,0.210059012251733,0.213098388271343,0.20562710663587,0.121740240240242,0.11199296675148,0.123527977977978,0.111395659156133,0.273,0.273,71
0.000924824163164345,0.00107453247718953,0.000914091000816192,0.00010464204220731,0.211700489217547,0.212835887940192,0.211708642199181,0.206627337077118,0.121334284284283,0.114556652748213,0.122457757757757,0.111736188914929,0.241,0.216,72
-0.000430773615516237,0.00346905101262559,-0.000426995273267443,0.00230011039622172,0.207310244819328,0.21056155869395,0.207295620936725,0.205582473033587,0.121480680680679,0.11238707841334,0.125873323323323,0.110329069912419,0.253,0.265,73
0.00703504241583049,0.00545229104691753,0.00703643005178631,0.00338070253784688,0.204291262269946,0.216384922769393,0.204289477869224,0.211053264839895,0.12581941941942,0.114139752769002,0.127156506506508,0.111563004965418,0.236,0.256,74
9.91110197016684e-05,-0.00317833455532868,9.7758832637066e-05,-0.00359007747596841,0.21240601037341,0.21335247676245,0.212431451682434,0.206851011379561,0.119887587587588,0.112774600077794,0.120858758758758,0.109755980424311,0.263,0.266,75
-0.000724092792273457,0.00696797314119332,-0.000700946592679924,0.00824712862819235,0.208194666361238,0.222569638290241,0.20821477872922,0.217060697959936,0.120531031031028,0.113017871920636,0.121224574574572,0.109564981453161,0.233,0.257,76
0.00452508097166806,-0.00324110955567257,0.0045108262707602,-0.0019855597357295,0.211334512505155,0.218044253858804,0.211395420968539,0.214533223215303,0.121196496496498,0.111199608413843,0.127988388388389,0.112697691353963,0.273,0.277,77
0.00132855198386045,0.00529498165839869,0.00133419860998227,0.0054398286168712,0.206858227470145,0.209692521609207,0.206862010057915,0.203103712597358,0.124084634634629,0.114982560091585,0.124494744744743,0.111938058369744,0.242,0.242,78
0.00679318402398454,-0.00946362565300103,0.00679344699169145,-0.00554375521921326,0.212529027216036,0.215802511418569,0.212530463644774,0.208746349150465,0.12185730730731,0.114940734312484,0.124335085085086,0.112456653303088,0.218,0.236,79
-0.00369905825795664,-0.00703407417358308,-0.00370111928571826,-0.00665937544237554,0.204300816623965,0.20831362340073,0.204303408094202,0.203752752479606,0.123147647647649,0.115521704353079,0.124452402402403,0.111714084535127,0.225,0.239,80
0.00802237453771294,0.00305395372303995,0.0080466982580717,0.00416590754948332,0.204819200141847,0.217469393109703,0.20477684290785,0.213705725969311,0.120667067067066,0.116201847410278,0.122377827827829,0.110994681394406,0.248,0.268,81
-0.0137246343814396,-0.00116300762772232,-0.0137389891945656,-0.00223529631144148,0.212138035706016,0.214488259694178,0.212192535839839,0.210106197361328,0.12033913913914,0.110705299214942,0.120879979979977,0.109896753184917,0.265,0.254,82
0.0084460396923342,-0.00486531448988116,0.00842896706732515,-0.00395305334660503,0.206740920939015,0.210989404778794,0.206766497409234,0.204232349536917,0.119153803803798,0.111096791583308,0.125572322322321,0.112241257212908,0.26,0.245,83
-0.0124026342962263,-0.00489576062436883,-0.0124025971379766,-0.00668482969159731,0.218304532334413,0.207818987390613,0.218301552593718,0.203177865310235,0.123334884884889,0.114139181364119,0.125830830830829,0.111787026270193,0.238,0.243,84
-0.00105644492714969,-0.00415492847835836,-0.00104702490210888,-0.00230996368605165,0.216441418213772,0.207650046607584,0.216457510231779,0.202650939527946,0.119415315315315,0.112944430774781,0.123047947947953,0.111641657058034,0.226,0.239,85
-0.00396976311063468,0.00335489950898908,-0.00397137832065514,0.00469884616221886,0.200959116066115,0.225886705255762,0.201025564459896,0.220515948631307,0.119917717717727,0.112986770370421,0.121780830830832,0.110728175335592,0.226,0.273,86
-0.00513344331437898,0.00647272064363902,-0.00513472903618223,0.00395193610693007,0.200025088224401,0.209049156884493,0.200009194619834,0.205127535934013,0.12416896896897,0.115220071142941,0.128103453453453,0.114426063327733,0.215,0.283,87
-0.00347472962570135,0.000922732730486854,-0.0034745332958339,-0.00171871006197513,0.209258736703866,0.21094202999188,0.209246128305891,0.207528150824198,0.124151551551561,0.113946569248077,0.128935235235236,0.113169772562844,0.238,0.276,88
